humidity,weather,holiday,season,feeling_temp,temp,hour,casual,registered,count,year,month,date,day,is_weekend
0.62,2,0,2,0.4091,0.4,11,19,79,98,2011,4,8,4,0
0.41,1,0,2,0.6212,0.64,16,107,345,452,2012,6,6,2,0
0.65,1,0,1,0.2273,0.26,1,4,40,44,2011,2,6,6,1
0.31,1,0,2,0.6212,0.66,16,86,344,430,2012,5,17,3,0
0.56,2,0,4,0.2424,0.26,6,3,115,118,2012,11,7,2,0
0.46,3,0,3,0.7576,0.82,14,27,89,116,2011,7,13,2,0
0.38,2,0,2,0.2424,0.26,23,8,31,39,2011,3,25,4,0
0.41,1,0,4,0.6212,0.64,16,203,378,581,2012,10,14,6,1
0.43,2,0,2,0.6212,0.6,15,64,112,176,2011,4,18,0,0
0.64,1,0,1,0.1818,0.22,9,5,129,134,2011,3,7,0,0
0.3,2,0,3,0.8636,0.96,14,105,203,308,2012,7,7,5,1
0.61,1,0,4,0.6364,0.68,12,56,260,316,2012,9,26,2,0
0.57,1,0,2,0.6364,0.68,18,74,425,499,2011,4,25,0,0
0.93,4,0,1,0.197,0.22,16,1,35,36,2011,1,26,2,0
0.96,2,0,1,0.3485,0.34,6,1,27,28,2011,2,28,0,0
0.88,1,0,1,0.5152,0.54,10,44,119,163,2012,3,20,1,0
0.3,1,0,2,0.6515,0.74,16,331,311,642,2012,5,19,5,1
1.0,2,0,4,0.5152,0.54,4,2,5,7,2011,10,13,3,0
0.56,1,0,1,0.2424,0.24,2,2,3,5,2012,1,9,0,0
0.54,1,0,3,0.6667,0.72,18,93,532,625,2012,8,21,1,0
0.47,1,0,3,0.803,0.86,15,182,307,489,2012,7,15,6,1
0.5,1,0,3,0.8939,0.9,14,50,97,147,2011,7,21,3,0
0.79,1,0,3,0.6667,0.7,1,6,8,14,2011,7,12,1,0
0.89,2,0,3,0.6364,0.68,4,8,11,19,2012,7,15,6,1
0.44,1,0,1,0.4394,0.44,6,0,10,10,2011,3,19,5,1
0.7,2,0,1,0.2424,0.24,0,1,25,26,2012,12,29,5,1
0.66,1,0,4,0.3485,0.34,22,7,106,113,2012,11,19,0,0
0.93,3,0,4,0.197,0.22,18,6,37,43,2011,10,29,5,1
0.73,1,0,2,0.6061,0.64,7,20,229,249,2011,5,27,4,0
0.77,3,0,1,0.4242,0.42,10,6,72,78,2012,2,2,3,0
0.41,1,0,1,0.4697,0.48,19,11,317,328,2012,3,1,3,0
0.36,1,0,2,0.6364,0.68,14,267,411,678,2012,6,3,6,1
0.46,1,0,3,0.7576,0.82,16,79,202,281,2011,7,5,1,0
0.73,2,0,2,0.5909,0.62,19,52,411,463,2012,6,18,0,0
0.75,2,0,1,0.3182,0.3,5,0,28,28,2012,1,26,3,0
0.46,1,0,4,0.3333,0.34,12,40,200,240,2012,11,14,2,0
0.87,3,0,1,0.2273,0.24,3,0,9,9,2012,2,11,5,1
0.58,1,0,4,0.4242,0.42,18,39,421,460,2011,11,1,1,0
0.81,2,0,1,0.3333,0.34,12,29,136,165,2012,1,26,3,0
0.6,1,0,1,0.2424,0.24,1,1,4,5,2012,1,9,0,0
0.49,1,0,3,0.7424,0.8,8,31,418,449,2011,7,13,2,0
0.87,2,0,4,0.4091,0.4,13,16,194,210,2012,12,17,0,0
0.81,2,0,1,0.2424,0.26,14,38,205,243,2012,2,11,5,1
0.83,2,0,2,0.6061,0.66,11,139,180,319,2011,5,29,6,1
0.82,3,0,4,0.4091,0.4,9,17,112,129,2011,10,1,5,1
0.44,1,0,2,0.4545,0.46,8,41,579,620,2012,5,11,4,0
0.81,2,1,2,0.3485,0.36,23,8,56,64,2011,4,15,4,0
0.94,2,0,4,0.5152,0.6,7,11,504,515,2012,10,3,2,0
0.27,1,0,1,0.2121,0.24,10,5,47,52,2011,2,15,1,0
0.69,2,0,2,0.6061,0.62,23,36,136,172,2012,6,14,3,0
0.47,2,0,4,0.4545,0.46,19,33,121,154,2012,11,23,4,0
0.88,3,0,3,0.5455,0.6,17,92,149,241,2012,7,21,5,1
0.88,1,0,1,0.4545,0.46,20,31,204,235,2012,3,16,4,0
0.52,1,0,1,0.2727,0.28,11,16,73,89,2011,3,4,4,0
0.48,1,0,4,0.2727,0.28,16,27,207,234,2011,12,18,6,1
0.68,2,0,4,0.5152,0.54,7,21,298,319,2011,11,15,1,0
0.55,1,0,2,0.4848,0.5,0,2,23,25,2011,4,19,1,0
0.6,1,0,4,0.2576,0.26,1,13,74,87,2012,11,17,5,1
0.87,2,0,1,0.2424,0.24,8,11,238,249,2011,3,9,2,0
0.47,1,0,3,0.7727,0.84,15,66,226,292,2012,7,19,3,0
0.72,1,0,1,0.4394,0.44,15,32,156,188,2012,1,12,3,0
0.76,2,0,4,0.3182,0.34,4,0,8,8,2012,12,11,1,0
0.87,2,0,2,0.3485,0.36,8,19,126,145,2012,3,31,5,1
0.33,1,0,1,0.2121,0.26,15,15,123,138,2012,1,13,4,0
0.69,1,0,2,0.6061,0.64,1,4,22,26,2012,5,31,3,0
0.37,1,0,1,0.3333,0.36,13,108,256,364,2012,3,4,6,1
0.77,2,0,3,0.5152,0.54,16,29,193,222,2011,9,15,3,0
0.27,2,0,2,0.6212,0.64,14,288,372,660,2012,4,14,5,1
0.39,1,0,2,0.6364,0.7,2,0,6,6,2011,6,2,3,0
0.33,1,0,2,0.4545,0.46,13,94,212,306,2012,4,27,4,0
0.41,1,0,1,0.197,0.24,1,5,11,16,2011,2,20,6,1
0.87,2,0,4,0.3485,0.36,8,12,76,88,2012,12,16,6,1
0.82,1,0,4,0.4394,0.44,4,0,4,4,2011,11,28,0,0
0.7,1,0,1,0.2273,0.24,8,18,495,513,2012,1,25,2,0
0.78,1,0,2,0.5455,0.58,18,149,227,376,2011,4,23,5,1
0.52,1,0,3,0.5303,0.56,10,23,169,192,2012,9,19,2,0
0.72,1,0,2,0.4848,0.5,7,16,531,547,2012,6,6,2,0
0.59,1,0,3,0.7727,0.8,19,71,297,368,2011,7,5,1,0
0.73,1,0,4,0.5152,0.54,2,1,10,11,2012,10,5,4,0
0.94,3,0,4,0.5,0.52,11,33,116,149,2011,10,19,2,0
0.88,3,0,3,0.5455,0.58,4,11,5,16,2012,7,21,5,1
0.36,1,0,1,0.2576,0.3,19,12,120,132,2012,3,4,6,1
0.53,1,0,3,0.6212,0.62,4,0,6,6,2011,7,14,3,0
0.67,2,1,2,0.4545,0.46,18,47,216,263,2011,4,15,4,0
0.93,2,0,2,0.2576,0.26,19,5,67,72,2011,3,30,2,0
0.61,2,0,4,0.303,0.28,3,5,20,25,2011,12,10,5,1
0.42,1,0,2,0.6515,0.72,14,44,208,252,2012,5,30,2,0
0.94,3,0,3,0.5152,0.54,8,13,196,209,2011,9,20,1,0
0.77,2,0,2,0.5152,0.54,23,16,87,103,2011,5,12,3,0
0.55,1,0,1,0.1364,0.16,8,5,349,354,2012,1,3,1,0
0.58,2,0,4,0.4091,0.4,18,21,559,580,2012,11,19,0,0
0.37,1,0,1,0.197,0.22,15,4,56,60,2011,2,3,3,0
0.61,1,0,4,0.3182,0.32,10,23,250,273,2012,12,15,5,1
0.28,1,0,1,0.1667,0.14,19,2,110,112,2011,2,10,3,0
0.34,1,0,2,0.5,0.52,19,35,386,421,2012,4,9,0,0
0.59,1,0,4,0.1515,0.16,1,8,54,62,2011,12,11,6,1
0.34,1,0,1,0.1667,0.2,13,6,69,75,2011,1,9,6,1
0.27,1,0,2,0.4848,0.5,18,75,543,618,2012,4,2,0,0
0.42,2,0,1,0.2879,0.32,11,12,150,162,2012,12,21,4,0
0.34,1,0,3,0.6364,0.68,21,61,267,328,2012,6,26,1,0
0.88,1,0,2,0.5455,0.58,3,2,3,5,2011,6,6,0,0
0.59,1,0,2,0.5,0.52,3,8,10,18,2011,6,4,5,1
0.52,2,0,4,0.3182,0.3,13,13,153,166,2011,12,12,0,0
0.72,1,0,2,0.4848,0.5,19,114,261,375,2012,3,25,6,1
0.66,1,0,3,0.697,0.74,23,19,54,73,2011,7,5,1,0
0.74,2,0,3,0.6667,0.7,8,49,680,729,2012,7,26,3,0
0.78,2,0,3,0.5909,0.62,22,6,50,56,2012,8,19,6,1
0.88,2,0,2,0.5303,0.56,3,0,2,2,2012,5,21,0,0
0.46,1,0,1,0.3182,0.34,20,23,106,129,2011,3,14,0,0
0.46,1,0,3,0.7576,0.82,17,122,260,382,2012,8,5,6,1
0.88,2,0,4,0.4848,0.5,4,1,12,13,2012,10,27,5,1
0.78,1,0,2,0.5909,0.64,20,40,192,232,2011,6,17,4,0
0.3,1,0,2,0.5303,0.56,19,75,135,210,2011,4,17,6,1
0.66,1,0,1,0.3182,0.34,2,1,5,6,2012,2,22,2,0
0.35,1,0,3,0.6515,0.74,9,58,202,260,2011,7,1,4,0
0.49,2,0,4,0.5303,0.56,18,57,787,844,2012,10,10,2,0
0.58,1,0,3,0.6818,0.74,9,77,170,247,2011,7,9,5,1
0.55,1,0,1,0.2576,0.22,0,0,11,11,2011,2,24,3,0
0.32,1,0,4,0.5455,0.58,17,177,264,441,2011,10,15,5,1
0.29,2,0,4,0.5,0.52,12,112,242,354,2011,11,13,6,1
0.78,1,0,3,0.5758,0.6,7,7,335,342,2011,9,1,3,0
0.77,2,0,4,0.4697,0.48,21,16,209,225,2012,10,9,1,0
0.79,1,0,3,0.6667,0.7,22,65,160,225,2012,7,14,5,1
0.89,2,0,3,0.5758,0.64,6,7,101,108,2012,8,31,4,0
0.56,1,0,1,0.2727,0.28,8,7,30,37,2011,3,20,6,1
0.43,2,0,1,0.6212,0.6,20,20,282,302,2012,3,8,3,0
0.38,1,0,1,0.2424,0.26,15,35,78,113,2011,1,16,6,1
0.53,1,0,4,0.2879,0.32,11,44,192,236,2011,12,10,5,1
0.41,1,0,3,0.7879,0.86,15,47,119,166,2011,7,7,3,0
0.88,3,0,4,0.5455,0.6,2,1,9,10,2012,9,28,4,0
0.65,1,0,2,0.6515,0.7,9,37,190,227,2011,5,27,4,0
0.93,2,0,2,0.3485,0.36,22,21,66,87,2011,4,9,5,1
0.28,1,0,1,0.1364,0.16,15,13,64,77,2011,1,23,6,1
0.94,3,0,4,0.4394,0.44,15,15,93,108,2011,11,21,0,0
0.38,1,0,2,0.6212,0.64,18,103,719,822,2012,6,4,0,0
0.76,2,0,2,0.4091,0.4,1,17,65,82,2012,3,31,5,1
0.88,3,0,2,0.5303,0.56,4,0,5,5,2012,5,9,2,0
0.65,1,0,4,0.2727,0.26,8,5,68,73,2011,12,10,5,1
0.85,1,0,3,0.6212,0.66,23,46,77,123,2011,9,3,5,1
0.44,1,1,2,0.7879,0.86,13,133,217,350,2011,5,30,0,0
0.41,2,1,1,0.197,0.24,13,26,202,228,2012,1,16,0,0
0.62,1,0,2,0.4091,0.4,20,17,192,209,2012,3,30,4,0
0.73,2,0,2,0.5909,0.6,22,28,97,125,2011,5,2,0,0
0.53,1,0,4,0.5455,0.58,14,27,156,183,2011,10,4,1,0
0.68,1,0,3,0.5,0.52,11,116,201,317,2011,9,18,6,1
0.66,1,0,3,0.7576,0.78,3,6,16,22,2011,7,23,5,1
0.65,1,0,1,0.2879,0.26,0,0,9,9,2011,3,9,2,0
0.62,1,0,2,0.4394,0.44,19,15,160,175,2011,4,13,2,0
0.36,2,0,2,0.2879,0.32,17,23,202,225,2011,3,25,4,0
0.69,1,0,2,0.6061,0.64,2,17,56,73,2012,6,10,6,1
0.47,1,0,4,0.6212,0.64,22,29,203,232,2012,10,4,3,0
0.44,1,0,4,0.4545,0.46,18,45,108,153,2011,11,25,4,0
0.36,1,0,1,0.4545,0.46,21,14,181,195,2012,2,27,0,0
0.48,1,0,2,0.5,0.52,8,22,156,178,2012,5,12,5,1
0.39,1,0,1,0.3182,0.34,12,15,79,94,2011,12,24,5,1
0.57,1,0,3,0.6212,0.62,20,38,432,470,2012,9,12,2,0
0.42,1,0,2,0.303,0.34,9,58,318,376,2012,4,6,4,0
0.62,1,0,3,0.6818,0.74,7,24,258,282,2011,8,1,0,0
0.53,1,0,1,0.303,0.32,5,0,3,3,2011,2,14,0,0
0.67,1,0,4,0.4242,0.42,19,38,96,134,2011,11,25,4,0
0.65,1,0,2,0.6515,0.7,22,27,126,153,2011,6,7,1,0
0.32,1,0,1,0.3182,0.36,15,82,252,334,2012,3,4,6,1
0.41,1,0,2,0.6212,0.62,21,30,283,313,2012,6,7,3,0
0.46,1,0,1,0.303,0.34,19,9,278,287,2012,3,6,1,0
0.29,1,0,4,0.6212,0.62,13,88,227,315,2012,10,22,0,0
0.41,1,0,2,0.6212,0.66,18,113,646,759,2012,4,4,2,0
0.87,2,0,4,0.3636,0.36,11,17,106,123,2011,12,5,0,0
0.49,2,0,1,0.5303,0.56,19,67,379,446,2012,3,12,0,0
0.52,1,0,3,0.7424,0.8,12,34,139,173,2011,8,18,3,0
0.65,1,0,3,0.6515,0.7,18,70,413,483,2011,8,15,0,0
0.46,2,0,2,0.7273,0.8,16,169,225,394,2011,6,11,5,1
0.52,1,1,2,0.5152,0.54,13,47,133,180,2011,4,15,4,0
0.58,1,0,2,0.7121,0.76,13,270,228,498,2012,5,27,6,1
0.69,1,0,1,0.1364,0.14,10,5,39,44,2011,2,11,4,0
0.53,1,0,1,0.0909,0.08,7,1,5,6,2011,1,9,6,1
0.79,3,0,3,0.6667,0.7,12,9,32,41,2011,8,25,3,0
0.35,1,0,2,0.5303,0.56,14,36,101,137,2011,4,14,3,0
0.45,1,0,3,0.6667,0.74,14,201,232,433,2011,7,16,5,1
0.73,1,0,3,0.5909,0.6,4,9,7,16,2011,7,16,5,1
0.79,1,0,3,0.7121,0.74,5,2,17,19,2011,7,22,4,0
0.16,1,0,2,0.5152,0.54,19,170,243,413,2012,4,7,5,1
0.37,1,0,2,0.4091,0.4,0,14,41,55,2012,4,13,4,0
0.68,1,0,3,0.5,0.52,7,20,427,447,2012,9,10,0,0
0.87,3,0,1,0.2273,0.26,16,0,13,13,2012,12,26,2,0
0.74,1,0,3,0.7121,0.74,6,4,27,31,2012,7,7,5,1
0.39,1,0,2,0.8333,0.9,16,44,205,249,2011,5,31,1,0
0.65,1,0,4,0.2273,0.24,7,0,11,11,2011,12,10,5,1
0.81,2,0,3,0.5152,0.54,9,18,167,185,2011,9,6,1,0
0.64,1,0,1,0.1515,0.16,9,2,98,100,2011,1,4,1,0
0.4,1,0,3,0.6515,0.74,19,148,317,465,2012,8,12,6,1
0.32,1,0,1,0.4091,0.4,18,17,78,95,2011,2,13,6,1
0.58,2,0,3,0.6667,0.72,22,35,189,224,2012,7,9,0,0
0.79,1,0,3,0.6364,0.68,21,60,292,352,2012,7,31,1,0
0.5,1,0,1,0.1515,0.12,5,0,8,8,2011,2,23,2,0
0.74,1,0,3,0.697,0.72,20,42,194,236,2011,7,11,0,0
0.83,1,0,2,0.5303,0.56,0,30,65,95,2012,3,23,4,0
0.37,1,0,1,0.5152,0.54,14,36,156,192,2012,2,23,3,0
0.54,1,0,2,0.6667,0.72,16,46,225,271,2011,5,3,1,0
0.69,1,0,3,0.5909,0.6,1,24,51,75,2011,7,16,5,1
0.33,1,0,1,0.2879,0.3,0,15,81,96,2012,1,29,6,1
0.77,1,0,4,0.4394,0.44,2,9,69,78,2012,10,20,5,1
0.34,1,1,4,0.3333,0.36,16,49,189,238,2011,11,11,4,0
0.53,1,0,1,0.3333,0.36,13,15,92,107,2011,3,11,4,0
0.52,1,1,2,0.5152,0.54,14,57,106,163,2011,4,15,4,0
0.87,2,0,1,0.3333,0.32,9,11,244,255,2012,1,24,1,0
0.47,2,1,1,0.2121,0.2,15,21,72,93,2011,1,17,0,0
0.46,1,0,3,0.7576,0.82,16,71,335,406,2012,8,2,3,0
0.72,1,0,2,0.4848,0.5,17,146,273,419,2012,3,25,6,1
0.43,1,0,2,0.4091,0.4,0,12,49,61,2012,4,6,4,0
0.76,1,0,4,0.4091,0.4,20,12,169,181,2011,11,8,1,0
0.77,2,0,4,0.5152,0.54,21,40,252,292,2012,10,26,4,0
0.64,1,0,2,0.5455,0.58,16,55,247,302,2011,5,19,3,0
0.75,1,0,4,0.303,0.28,23,11,123,134,2012,12,14,4,0
0.87,3,0,4,0.3333,0.36,2,2,5,7,2012,10,9,1,0
0.7,1,0,4,0.303,0.3,3,0,3,3,2012,11,2,4,0
0.51,1,0,2,0.6515,0.7,19,64,388,452,2012,5,4,4,0
0.88,3,0,2,0.4848,0.5,4,0,2,2,2011,4,5,1,0
0.65,1,0,1,0.2879,0.28,20,8,88,96,2011,12,29,3,0
0.44,1,0,4,0.2273,0.24,2,2,8,10,2011,11,18,4,0
0.93,1,0,4,0.3485,0.36,19,10,99,109,2012,12,16,6,1
0.83,1,0,2,0.5758,0.62,1,15,80,95,2011,6,18,5,1
0.65,2,0,4,0.3182,0.3,1,5,16,21,2012,11,16,4,0
0.68,1,0,2,0.5,0.52,7,18,42,60,2012,5,13,6,1
0.19,1,0,2,0.5152,0.54,16,354,261,615,2012,4,7,5,1
0.81,1,0,4,0.3636,0.36,7,8,384,392,2012,10,12,4,0
0.69,2,0,3,0.6364,0.68,23,38,140,178,2012,8,24,4,0
0.56,3,0,1,0.5303,0.56,14,14,71,85,2011,2,25,4,0
0.87,2,0,1,0.2424,0.24,23,3,57,60,2012,2,8,2,0
0.41,2,0,1,0.0303,0.04,3,1,6,7,2011,1,22,5,1
0.65,1,1,3,0.6364,0.68,7,10,62,72,2012,7,4,2,0
0.88,3,0,2,0.4697,0.48,8,15,211,226,2011,4,12,1,0
0.72,1,0,1,0.5,0.52,21,44,129,173,2012,3,18,6,1
0.56,1,0,1,0.303,0.26,1,0,7,7,2012,2,21,1,0
0.6,1,0,3,0.6818,0.74,10,127,177,304,2011,7,17,6,1
0.69,1,1,3,0.6364,0.68,4,5,11,16,2012,7,4,2,0
0.77,1,0,4,0.5,0.52,19,18,409,427,2012,12,10,0,0
0.4,1,0,1,0.2273,0.2,20,1,69,70,2011,3,3,3,0
0.56,1,1,1,0.2727,0.28,1,3,7,10,2011,12,26,0,0
0.79,1,0,3,0.7121,0.74,2,0,12,12,2012,6,22,4,0
0.42,1,0,1,0.5152,0.54,19,16,345,361,2012,3,7,2,0
0.41,1,0,1,0.4697,0.48,12,15,86,101,2011,2,17,3,0
0.53,1,0,1,0.3333,0.34,0,1,45,46,2012,3,2,4,0
0.42,1,0,3,0.6667,0.74,16,177,278,455,2011,6,26,6,1
0.75,1,0,1,0.2727,0.22,1,2,6,8,2012,1,6,4,0
0.45,1,0,2,0.6364,0.7,13,191,271,462,2011,5,21,5,1
0.75,1,0,4,0.2273,0.24,6,2,8,10,2011,10,30,6,1
0.36,1,0,3,0.7121,0.8,11,144,213,357,2011,7,2,5,1
0.86,2,0,1,0.2576,0.2,13,3,49,52,2011,2,1,1,0
0.69,3,0,3,0.6212,0.66,11,66,128,194,2011,9,3,5,1
0.63,1,0,3,0.7879,0.8,11,132,181,313,2011,8,21,6,1
0.4,1,0,3,0.7879,0.86,12,222,325,547,2012,8,4,5,1
1.0,3,0,2,0.4091,0.4,9,2,27,29,2011,4,16,5,1
0.7,3,0,2,0.6818,0.72,17,56,373,429,2011,5,23,0,0
0.37,1,0,4,0.4091,0.4,14,18,116,134,2011,12,13,1,0
1.0,3,0,2,0.3636,0.34,5,1,6,7,2011,4,23,5,1
0.56,1,0,4,0.2727,0.28,2,5,4,9,2012,12,12,2,0
0.46,1,0,4,0.303,0.34,20,19,274,293,2012,12,5,2,0
0.78,1,0,3,0.5758,0.6,5,1,30,31,2011,9,15,3,0
0.88,3,0,2,0.5606,0.62,9,18,165,183,2011,4,28,3,0
0.94,3,0,2,0.5,0.52,7,3,72,75,2012,5,14,0,0
0.74,1,0,3,0.7121,0.74,21,47,194,241,2011,7,19,1,0
0.89,1,0,3,0.5758,0.64,6,6,36,42,2012,6,30,5,1
0.62,1,0,3,0.6818,0.74,22,32,150,182,2011,7,7,3,0
1.0,3,0,2,0.2576,0.26,1,0,4,4,2011,4,1,4,0
0.66,2,0,3,0.6818,0.72,14,204,176,380,2011,9,3,5,1
0.47,1,0,2,0.6212,0.64,17,17,242,259,2011,5,11,2,0
0.56,2,0,1,0.2121,0.26,15,31,89,120,2012,12,27,3,0
0.82,1,0,2,0.4545,0.46,3,0,8,8,2012,6,6,2,0
0.83,1,0,3,0.5,0.52,5,3,54,57,2012,9,13,3,0
0.67,1,0,4,0.4242,0.42,7,20,505,525,2012,10,16,1,0
0.77,1,0,2,0.5,0.52,20,42,296,338,2012,5,2,2,0
0.32,1,0,1,0.6364,0.7,18,102,647,749,2012,3,14,2,0
0.75,1,0,1,0.2727,0.22,7,3,28,31,2012,1,28,5,1
0.3,1,0,2,0.4091,0.4,9,103,173,276,2012,4,7,5,1
0.81,1,0,4,0.303,0.26,1,11,104,115,2011,11,6,6,1
0.49,2,0,1,0.303,0.3,13,76,146,222,2012,12,28,4,0
0.33,1,0,2,0.6667,0.76,16,103,384,487,2012,5,31,3,0
0.79,1,0,2,0.697,0.72,23,23,102,125,2012,6,19,1,0
0.52,1,0,4,0.2576,0.28,12,8,148,156,2011,12,8,3,0
0.65,1,0,4,0.2424,0.24,4,0,9,9,2011,12,17,5,1
0.54,1,0,1,0.1364,0.12,9,10,80,90,2012,1,15,6,1
0.54,2,0,4,0.4394,0.44,4,5,6,11,2012,10,7,6,1
0.94,3,0,4,0.4242,0.42,15,5,25,30,2011,12,7,2,0
0.7,1,0,3,0.6818,0.72,6,10,152,162,2012,7,18,2,0
0.75,2,0,1,0.303,0.3,23,6,40,46,2011,3,4,4,0
0.55,1,0,3,0.697,0.76,1,1,11,12,2011,7,13,2,0
0.55,1,0,3,0.6818,0.74,16,53,222,275,2011,6,27,0,0
0.87,3,0,1,0.4091,0.4,8,9,436,445,2012,2,2,3,0
0.7,1,0,3,0.6515,0.7,10,27,115,142,2011,9,14,2,0
0.79,1,0,2,0.6364,0.68,3,1,2,3,2012,5,29,1,0
0.54,2,0,4,0.3939,0.38,14,17,134,151,2011,12,14,2,0
0.77,1,0,2,0.4697,0.48,16,153,339,492,2012,3,25,6,1
0.41,1,0,1,0.2273,0.22,18,21,122,143,2012,1,14,5,1
0.45,1,0,4,0.5,0.52,13,68,260,328,2012,10,16,1,0
0.51,1,0,4,0.4848,0.5,12,17,162,179,2011,11,3,3,0
0.6,1,0,4,0.5152,0.54,0,15,134,149,2012,9,29,5,1
0.58,1,0,3,0.6515,0.7,22,40,141,181,2012,8,12,6,1
0.37,1,0,3,0.6515,0.74,13,39,182,221,2011,8,31,2,0
0.77,1,0,4,0.4545,0.46,1,1,16,17,2012,10,23,1,0
0.73,1,0,2,0.5152,0.54,7,10,33,43,2011,5,21,5,1
0.54,1,0,2,0.6667,0.72,18,118,634,752,2012,5,24,3,0
0.78,2,0,2,0.5909,0.64,7,14,201,215,2011,4,28,3,0
0.63,1,0,1,0.4545,0.46,23,22,75,97,2012,2,1,2,0
0.24,1,0,2,0.5455,0.58,16,36,233,269,2011,5,5,3,0
0.87,3,0,2,0.303,0.34,1,1,1,2,2012,4,23,0,0
0.64,1,0,2,0.5455,0.58,7,26,61,87,2012,6,9,5,1
0.24,1,0,2,0.2727,0.3,10,13,46,59,2011,3,29,1,0
0.56,1,0,1,0.3333,0.3,15,14,95,109,2011,1,30,6,1
0.45,1,0,4,0.5,0.52,15,21,130,151,2011,11,9,2,0
0.73,1,1,4,0.5303,0.56,10,107,158,265,2011,10,10,0,0
0.77,1,0,3,0.5152,0.54,2,15,81,96,2012,9,9,6,1
0.41,1,0,3,0.7576,0.84,12,40,134,174,2011,7,13,2,0
0.39,2,0,1,0.303,0.32,20,6,35,41,2011,1,15,5,1
0.65,1,0,4,0.6515,0.7,19,49,544,593,2012,10,3,2,0
0.84,1,0,3,0.6667,0.7,7,11,28,39,2011,8,7,6,1
0.62,2,0,2,0.6818,0.72,21,100,151,251,2012,5,26,5,1
0.55,1,0,1,0.2121,0.2,4,1,2,3,2011,12,29,3,0
0.36,1,0,2,0.6212,0.64,19,185,369,554,2012,6,2,5,1
0.48,1,0,3,0.6667,0.74,9,31,178,209,2011,8,17,2,0
0.54,2,0,4,0.3939,0.38,14,27,174,201,2012,11,15,3,0
0.56,1,0,4,0.5303,0.56,12,36,166,202,2011,11,14,0,0
0.73,1,0,2,0.5152,0.54,22,28,124,152,2011,5,20,4,0
0.42,1,0,4,0.5152,0.54,16,260,393,653,2012,11,11,6,1
0.87,1,0,4,0.2879,0.24,3,5,4,9,2011,11,6,6,1
0.0,3,0,1,0.3333,0.36,6,0,12,12,2011,3,10,3,0
0.83,2,0,3,0.5606,0.6,4,1,8,9,2011,6,27,0,0
0.77,1,0,3,0.5152,0.54,7,22,549,571,2012,9,13,3,0
0.89,2,0,3,0.5909,0.66,19,97,178,275,2012,8,11,5,1
0.93,3,0,1,0.3485,0.36,1,0,3,3,2012,1,12,3,0
0.28,1,0,1,0.4242,0.42,18,17,432,449,2012,2,28,1,0
0.71,2,0,3,0.8636,0.82,10,31,47,78,2011,7,21,3,0
0.52,1,0,3,0.697,0.76,10,55,84,139,2011,7,5,1,0
0.57,2,0,4,0.3333,0.34,23,9,73,82,2011,11,10,3,0
0.7,2,0,4,0.3333,0.3,8,14,585,599,2012,12,20,3,0
0.61,1,0,3,0.6212,0.66,18,106,699,805,2012,9,21,4,0
0.87,1,0,1,0.303,0.26,8,9,26,35,2011,2,27,6,1
0.77,2,0,2,0.5,0.52,10,62,128,190,2012,5,7,0,0
0.69,2,0,2,0.6061,0.62,19,46,268,314,2011,5,2,0,0
0.68,1,0,2,0.5,0.52,4,2,14,16,2012,5,20,6,1
0.81,1,0,4,0.3636,0.36,20,16,100,116,2011,11,6,6,1
0.33,1,0,2,0.8333,0.92,16,30,170,200,2011,6,9,3,0
0.48,2,0,3,0.6515,0.7,20,55,158,213,2011,6,26,6,1
0.78,2,0,2,0.5909,0.62,9,39,258,297,2012,5,23,2,0
0.43,1,0,2,0.6212,0.6,12,72,276,348,2012,5,17,3,0
0.33,1,0,2,0.4545,0.46,2,7,11,18,2012,4,5,3,0
0.76,1,0,1,0.4091,0.4,23,7,60,67,2012,1,12,3,0
0.56,2,0,4,0.2576,0.26,8,4,55,59,2011,12,17,5,1
0.7,1,0,4,0.3182,0.32,3,0,1,1,2011,11,30,2,0
0.44,1,0,1,0.4394,0.44,16,186,218,404,2012,2,18,5,1
0.81,2,0,1,0.2576,0.24,18,3,165,168,2011,2,1,1,0
0.78,3,0,2,0.5303,0.56,12,29,139,168,2012,6,18,0,0
0.36,2,0,3,0.7121,0.8,16,111,381,492,2012,7,13,4,0
0.36,1,0,1,0.2879,0.32,14,20,141,161,2012,12,22,5,1
0.39,2,0,2,0.5152,0.54,12,50,218,268,2012,3,28,2,0
0.56,1,0,4,0.2576,0.24,0,4,25,29,2012,11,29,3,0
0.83,1,0,3,0.5758,0.64,3,0,7,7,2012,8,1,2,0
0.64,2,0,4,0.5303,0.56,18,138,318,456,2012,10,27,5,1
0.48,1,0,1,0.1212,0.02,7,5,79,84,2011,1,24,0,0
0.45,1,0,4,0.2727,0.28,16,30,192,222,2011,12,17,5,1
0.39,1,1,2,0.803,0.88,15,132,179,311,2011,5,30,0,0
0.8,3,0,1,0.1667,0.16,22,4,42,46,2011,2,9,2,0
0.36,1,0,3,0.6364,0.68,16,228,473,701,2012,9,9,6,1
0.83,2,0,2,0.5455,0.58,1,11,16,27,2012,5,22,1,0
0.62,2,0,1,0.3939,0.38,22,2,67,69,2011,2,27,6,1
0.41,1,0,1,0.2273,0.26,10,14,55,69,2011,2,16,2,0
0.94,2,0,3,0.5152,0.6,3,5,7,12,2011,9,22,3,0
0.36,1,0,1,0.3182,0.34,18,17,199,216,2012,2,26,6,1
0.93,3,0,4,0.3485,0.36,23,8,57,65,2011,10,1,5,1
