humidity,weather,holiday,season,feeling_temp,temp,hour,count,year,month,day
0.51,1,0,1,0.2121,0.22,9,32,2011,1,6
0.52,1,0,4,0.2727,0.3,9,332,2012,11,2
0.45,2,0,2,0.6364,0.7,13,255,2012,6,2
0.87,2,0,4,0.3333,0.3,10,293,2012,12,6
0.76,1,1,4,0.4091,0.4,1,30,2012,11,0
0.66,2,0,3,0.7273,0.76,14,149,2011,6,3
0.31,1,0,2,0.4848,0.5,16,402,2012,4,3
0.48,1,0,4,0.4848,0.5,12,585,2012,11,6
0.42,1,0,3,0.6667,0.74,11,449,2012,8,6
0.68,1,0,4,0.5152,0.54,1,46,2012,10,4
0.54,1,0,2,0.6212,0.66,23,140,2012,5,3
0.49,1,0,2,0.5152,0.54,9,218,2011,5,5
0.36,1,0,1,0.4545,0.46,14,158,2012,2,0
0.51,1,0,4,0.4545,0.46,23,67,2011,11,6
0.33,1,0,3,0.6667,0.76,13,177,2011,7,3
0.73,1,0,3,0.5909,0.62,6,119,2011,8,1
0.62,2,0,3,0.7121,0.76,13,591,2012,7,5
0.5,1,0,4,0.6212,0.62,14,256,2011,10,4
0.88,1,0,2,0.5303,0.56,8,453,2011,5,2
0.64,2,0,1,0.2121,0.18,10,55,2011,1,5
0.5,1,0,4,0.3939,0.38,18,569,2012,12,2
0.21,1,0,1,0.3485,0.36,17,438,2012,1,0
0.8,2,0,1,0.1515,0.16,23,52,2012,1,5
0.72,1,0,4,0.4545,0.46,10,189,2011,11,6
0.67,2,0,1,0.4242,0.42,12,299,2012,3,5
0.8,1,0,1,0.2576,0.2,2,3,2011,2,0
0.89,2,0,3,0.5758,0.64,6,118,2011,7,3
0.88,1,0,1,0.4848,0.5,23,54,2011,12,2
0.45,1,0,1,0.2879,0.28,17,68,2011,12,5
0.78,1,0,3,0.5758,0.6,8,723,2012,8,1
0.19,1,0,2,0.5455,0.58,15,229,2012,4,2
0.44,1,0,4,0.4394,0.44,19,332,2012,10,5
0.77,2,0,4,0.4848,0.5,0,28,2011,12,1
0.87,2,0,2,0.3939,0.38,20,93,2011,4,5
0.58,3,0,2,0.6818,0.74,14,317,2011,6,6
0.56,1,0,1,0.2879,0.28,21,66,2012,2,6
0.73,2,0,3,0.6061,0.64,19,341,2012,8,6
0.34,1,0,3,0.6212,0.66,22,245,2012,6,1
0.31,1,0,2,0.6212,0.6,17,732,2012,5,3
0.55,1,0,2,0.7576,0.8,18,795,2012,6,1
0.62,1,0,3,0.6818,0.74,7,282,2011,8,0
0.72,1,0,3,0.4848,0.5,6,180,2012,9,0
0.55,2,0,1,0.2576,0.26,13,120,2012,3,0
0.83,1,0,3,0.5,0.52,5,57,2012,9,3
0.5,1,0,1,0.4091,0.4,23,52,2012,3,6
0.45,1,0,4,0.2727,0.28,18,565,2012,12,3
0.41,1,0,1,0.2273,0.22,17,159,2011,1,4
0.66,1,0,2,0.4091,0.4,3,25,2011,4,6
0.59,2,0,1,0.197,0.2,23,23,2011,1,3
0.88,2,0,2,0.5606,0.62,4,6,2012,5,2
0.88,1,0,2,0.5455,0.6,9,167,2011,5,0
0.23,1,0,2,0.6061,0.62,14,334,2012,5,4
0.94,1,0,2,0.5,0.52,6,18,2011,5,6
0.51,1,0,3,0.6667,0.72,17,380,2011,9,6
0.53,1,0,3,0.9242,0.9,15,133,2011,7,3
0.43,1,0,2,0.3333,0.36,5,40,2012,3,2
0.53,1,0,1,0.3333,0.34,3,4,2011,2,3
0.65,1,0,3,0.6515,0.7,1,31,2012,6,0
0.49,2,0,1,0.3182,0.3,15,225,2012,12,4
0.76,1,0,4,0.4091,0.4,21,157,2011,10,5
0.56,1,0,2,0.5152,0.54,9,251,2012,4,6
0.45,1,0,4,0.4848,0.5,12,240,2011,10,4
0.42,1,0,2,0.6364,0.7,18,479,2012,4,6
0.5,1,0,2,0.3333,0.36,1,67,2012,4,5
0.43,1,0,2,0.6212,0.6,18,790,2012,6,1
0.94,2,0,2,0.5152,0.54,16,295,2011,5,5
0.67,1,0,4,0.4242,0.42,5,52,2012,10,1
0.47,2,1,1,0.2121,0.2,16,82,2011,1,0
0.78,1,0,3,0.5909,0.64,3,3,2011,8,4
0.35,1,1,4,0.4394,0.44,12,262,2012,11,3
0.87,2,0,1,0.2879,0.26,11,99,2012,1,2
0.94,1,0,2,0.4242,0.42,7,359,2012,4,4
0.61,1,0,4,0.3333,0.34,3,15,2012,11,3
0.32,2,0,1,0.197,0.24,13,50,2011,2,1
0.79,2,0,3,0.6667,0.7,14,120,2011,9,3
0.88,3,0,3,0.5455,0.6,15,380,2012,7,5
0.46,2,0,3,0.7576,0.82,18,811,2012,8,3
0.44,1,0,3,0.7879,0.86,12,163,2011,7,1
0.66,1,0,2,0.3636,0.34,5,24,2012,4,2
0.59,1,0,1,0.4848,0.5,22,76,2011,2,3
0.87,3,0,4,0.2576,0.3,21,6,2011,12,2
0.35,1,0,3,0.6515,0.74,13,229,2011,8,1
0.37,1,0,3,0.8636,0.92,10,325,2012,7,5
0.46,1,0,4,0.3485,0.36,14,137,2011,12,0
0.88,1,0,3,0.5455,0.58,19,337,2011,9,1
0.56,1,0,1,0.2879,0.3,2,4,2012,3,2
0.82,2,0,1,0.4848,0.5,0,27,2011,12,3
0.81,2,0,4,0.3182,0.3,0,16,2012,10,2
0.77,3,0,4,0.5,0.52,7,68,2011,10,2
0.61,2,0,1,0.2727,0.28,13,274,2012,2,6
0.69,1,0,4,0.2727,0.22,6,121,2012,11,3
0.87,2,0,2,0.4091,0.4,10,150,2011,4,6
0.24,1,0,3,0.697,0.82,17,843,2012,6,2
0.49,1,0,2,0.6212,0.6,2,10,2011,6,1
0.74,1,0,3,0.697,0.72,23,113,2012,8,0
0.5,1,0,4,0.4242,0.42,14,218,2012,12,2
0.86,1,0,1,0.1818,0.16,6,72,2012,2,0
0.52,1,0,4,0.5,0.52,15,387,2011,10,6
0.87,2,0,4,0.303,0.3,7,337,2012,10,2
0.31,1,0,3,0.803,0.9,16,380,2012,6,4
0.76,1,1,3,0.6818,0.72,20,261,2012,9,0
0.32,1,0,2,0.6515,0.72,18,744,2012,6,2
0.59,1,0,4,0.4545,0.46,6,168,2012,9,0
0.43,1,0,2,0.7273,0.8,17,539,2011,6,1
0.94,2,0,3,0.5152,0.6,7,309,2011,6,1
0.32,1,0,4,0.5,0.52,16,361,2011,11,5
0.65,1,0,3,0.6515,0.7,0,35,2011,7,0
0.55,2,0,1,0.2727,0.22,7,3,2011,2,6
0.69,1,0,4,0.2727,0.22,4,10,2012,11,0
0.49,1,0,2,0.6212,0.6,0,31,2011,6,1
0.69,2,0,2,0.6061,0.62,20,218,2011,5,0
0.26,1,0,2,0.5303,0.56,17,533,2011,5,3
0.78,1,0,2,0.5455,0.58,14,391,2011,4,5
0.56,1,0,1,0.303,0.3,11,138,2012,1,4
0.87,2,0,2,0.3333,0.36,1,33,2011,4,5
0.5,1,0,2,0.3939,0.38,1,27,2012,3,4
0.42,1,1,3,0.8485,0.9,18,430,2012,7,2
0.44,1,0,1,0.4242,0.42,9,76,2011,3,5
0.76,2,0,4,0.4091,0.4,16,223,2011,10,5
0.63,3,0,2,0.5,0.52,9,162,2011,4,1
0.43,1,0,3,0.6818,0.76,12,463,2011,7,5
0.93,2,0,4,0.3182,0.28,7,311,2011,11,0
0.79,2,0,2,0.697,0.72,4,6,2011,6,3
0.17,1,0,2,0.4242,0.42,18,644,2012,3,1
0.79,1,0,3,0.6667,0.7,13,122,2011,9,4
0.7,2,0,4,0.3182,0.3,4,6,2012,12,3
0.87,3,0,4,0.2576,0.28,0,19,2011,10,5
0.13,1,0,1,0.4394,0.44,2,17,2011,2,5
0.52,1,0,2,0.7121,0.78,16,584,2012,5,4
0.49,1,0,1,0.2879,0.32,21,59,2011,1,2
0.61,2,0,3,0.6515,0.7,1,78,2011,7,6
0.78,1,0,4,0.5758,0.6,3,7,2012,9,3
0.42,1,0,1,0.0758,0.1,0,25,2011,1,6
0.53,1,0,3,0.6212,0.64,0,65,2011,8,4
0.78,1,0,3,0.5758,0.6,7,342,2011,9,3
0.62,1,0,1,0.4242,0.42,21,138,2011,3,3
0.69,1,0,1,0.2576,0.2,7,30,2012,12,0
0.5,2,0,4,0.3485,0.36,17,446,2011,10,4
0.65,1,0,3,0.6515,0.7,18,483,2011,8,0
0.71,2,0,1,0.4091,0.4,6,6,2011,12,5
0.43,1,0,4,0.6212,0.62,14,313,2011,11,6
0.41,1,0,2,0.4545,0.46,23,115,2011,5,3
0.87,3,0,2,0.303,0.3,13,68,2011,3,3
0.76,1,0,4,0.3939,0.38,2,16,2012,10,2
0.68,2,0,4,0.5303,0.56,20,387,2012,10,3
0.55,2,0,1,0.1818,0.16,5,6,2011,1,1
0.48,1,0,2,0.4697,0.48,0,41,2012,4,2
0.7,1,0,3,0.6515,0.7,22,148,2012,7,6
0.78,1,0,3,0.5758,0.6,23,84,2011,8,2
0.88,2,0,3,0.5152,0.54,1,14,2011,9,1
0.57,2,0,4,0.3636,0.36,20,163,2011,11,5
0.74,2,0,3,0.6364,0.68,16,301,2011,9,3
0.53,2,0,2,0.6212,0.64,15,217,2011,5,3
0.44,1,0,4,0.4545,0.46,0,107,2011,10,6
0.52,3,0,2,0.5152,0.54,18,470,2011,5,4
0.41,1,0,1,0.2273,0.24,19,151,2011,12,2
0.37,1,0,4,0.5303,0.56,15,724,2012,11,6
0.74,1,0,1,0.1818,0.16,6,36,2011,1,1
1.0,3,0,2,0.2879,0.3,3,14,2011,4,5
0.44,1,0,3,0.7879,0.86,14,197,2012,7,3
0.49,1,0,2,0.2879,0.3,23,26,2011,4,1
0.56,1,0,4,0.5152,0.54,10,179,2012,10,0
0.87,2,0,4,0.4091,0.4,10,287,2012,12,5
0.49,1,1,1,0.3333,0.32,18,75,2011,12,0
0.64,1,0,2,0.6061,0.6,20,276,2011,5,3
0.81,2,0,4,0.3333,0.32,12,446,2012,12,5
0.7,1,0,2,0.6515,0.7,16,218,2011,4,2
0.88,2,0,4,0.4545,0.46,2,8,2012,10,2
0.68,2,0,2,0.5152,0.54,1,94,2012,5,6
0.38,1,0,3,0.7121,0.8,18,853,2012,8,3
0.61,1,0,4,0.6364,0.68,12,316,2012,9,2
0.7,1,0,4,0.2879,0.24,2,12,2011,12,4
0.54,1,0,3,0.6667,0.72,18,625,2012,8,1
0.94,3,1,3,0.5909,0.66,20,82,2011,9,0
0.5,1,0,4,0.4091,0.4,17,309,2012,12,5
0.44,1,1,1,0.2121,0.24,14,181,2012,1,0
0.34,2,0,2,0.303,0.34,16,150,2011,3,4
0.65,1,0,4,0.2727,0.28,6,75,2011,10,4
0.83,3,0,2,0.5303,0.56,8,221,2011,6,0
0.78,2,0,2,0.5758,0.6,6,144,2012,5,2
0.78,2,0,3,0.6061,0.66,0,30,2011,6,1
0.9,2,0,4,0.5303,0.56,8,209,2011,10,4
0.41,1,0,1,0.2273,0.26,11,136,2012,12,6
0.66,1,0,4,0.303,0.32,1,16,2011,10,4
0.7,1,0,4,0.2576,0.26,0,52,2012,11,4
0.71,1,0,1,0.303,0.34,2,8,2011,3,3
0.54,1,0,2,0.6515,0.7,17,517,2011,5,1
0.2,2,0,1,0.3939,0.38,14,72,2011,3,1
0.36,1,0,4,0.6212,0.64,15,649,2012,9,6
0.83,1,0,3,0.6061,0.66,5,26,2011,8,3
0.73,1,0,2,0.5909,0.62,23,97,2012,5,0
0.37,1,0,1,0.197,0.22,14,64,2011,2,1
0.37,1,0,1,0.197,0.22,10,63,2011,1,4
0.87,2,0,4,0.3485,0.36,10,257,2012,12,6
0.59,1,0,3,0.7727,0.8,9,229,2012,8,6
0.52,1,0,2,0.7727,0.82,10,167,2012,6,2
0.74,1,0,3,0.6667,0.7,23,64,2011,6,1
0.32,1,0,1,0.4242,0.42,16,307,2012,2,4
0.65,1,0,3,0.6212,0.66,10,474,2012,9,5
0.17,1,0,1,0.4091,0.4,6,6,2011,2,5
0.83,1,0,2,0.5,0.52,1,26,2012,3,2
0.79,1,0,3,0.697,0.72,9,219,2011,6,2
0.53,1,0,1,0.3333,0.32,0,32,2012,2,2
0.62,1,0,3,0.6818,0.72,21,230,2011,8,2
0.64,1,0,3,0.6061,0.6,6,123,2011,6,3
0.93,2,0,1,0.2273,0.16,10,47,2011,2,1
0.52,1,0,3,0.7121,0.78,23,116,2011,7,4
0.93,2,0,4,0.3485,0.36,2,70,2012,12,5
0.72,1,0,2,0.4545,0.46,11,463,2012,3,5
0.6,1,0,4,0.6061,0.6,17,625,2011,10,1
0.8,1,0,1,0.2273,0.22,4,1,2012,2,0
0.86,3,0,1,0.1515,0.14,20,84,2011,2,2
0.29,1,0,3,0.8182,0.92,17,576,2012,7,4
0.94,2,0,2,0.5,0.52,6,109,2011,5,1
0.5,2,0,3,0.6212,0.66,2,59,2011,6,5
0.88,2,0,2,0.5,0.52,12,223,2011,5,4
0.53,1,0,4,0.2879,0.32,3,9,2012,11,4
0.92,2,0,1,0.2273,0.2,22,62,2012,1,0
0.57,2,0,4,0.3333,0.32,21,139,2012,11,5
0.66,1,0,1,0.3333,0.34,3,2,2011,3,3
0.52,2,0,4,0.2879,0.3,1,43,2011,12,5
0.53,2,0,4,0.6212,0.6,12,377,2012,10,3
0.65,1,0,3,0.6061,0.64,6,16,2012,8,6
0.78,2,0,3,0.5909,0.62,22,56,2012,8,6
0.65,1,0,4,0.2727,0.26,4,9,2012,11,6
0.66,1,0,3,0.803,0.8,7,52,2012,7,6
0.93,2,0,1,0.3333,0.32,5,6,2011,2,4
0.39,1,0,3,0.803,0.88,11,377,2012,7,6
0.77,2,0,4,0.5,0.52,17,454,2011,10,2
0.33,1,0,2,0.4394,0.44,10,219,2012,4,1
0.66,1,0,3,0.7576,0.78,5,8,2011,7,6
0.55,1,0,4,0.4545,0.46,0,106,2011,10,5
0.44,1,0,1,0.2576,0.26,22,100,2012,3,5
0.88,1,0,1,0.4697,0.48,4,5,2012,3,3
0.49,1,0,3,0.7879,0.84,12,299,2012,7,4
0.7,1,0,3,0.6818,0.72,19,282,2011,8,6
0.53,1,0,1,0.3333,0.32,9,125,2012,1,6
0.45,1,0,4,0.4848,0.5,11,228,2012,10,1
0.0,2,0,1,0.3333,0.34,22,34,2011,3,3
0.81,1,1,4,0.3333,0.34,2,15,2012,10,0
0.38,1,0,2,0.2727,0.28,11,168,2011,3,5
0.65,1,0,3,0.6515,0.7,13,353,2011,9,5
0.77,3,0,4,0.5152,0.54,23,105,2012,10,0
0.41,1,0,3,0.7121,0.8,15,265,2012,7,1
0.81,1,0,4,0.3636,0.36,4,4,2012,10,2
0.57,1,0,1,0.3333,0.32,3,20,2012,1,5
0.56,2,0,4,0.2576,0.26,5,33,2012,12,3
0.89,2,0,3,0.5758,0.64,1,53,2011,7,5
0.55,1,0,4,0.4697,0.48,20,247,2012,10,5
0.88,2,0,4,0.4545,0.46,23,62,2011,12,0
0.72,1,0,4,0.4848,0.5,1,31,2011,12,4
0.63,1,0,3,0.7879,0.8,3,37,2011,7,6
0.94,3,0,2,0.5303,0.56,2,11,2012,5,0
0.59,1,0,3,0.7424,0.78,20,354,2012,7,4
0.94,1,0,3,0.5152,0.6,23,95,2011,9,2
0.47,1,0,1,0.4242,0.42,16,283,2011,12,4
0.77,1,0,3,0.4848,0.5,6,165,2012,9,4
0.41,1,0,1,0.0606,0.06,0,7,2011,1,0
0.77,2,0,3,0.4848,0.5,3,5,2011,9,0
0.79,1,0,2,0.7121,0.74,1,16,2011,6,3
0.54,1,0,2,0.6515,0.7,12,330,2012,5,2
0.27,1,0,1,0.3485,0.36,15,155,2012,2,0
0.59,1,0,3,0.803,0.82,19,322,2011,7,3
0.37,1,0,2,0.6364,0.7,13,607,2012,5,6
0.87,2,0,4,0.3939,0.38,5,23,2011,11,4
0.41,1,0,1,0.2121,0.24,9,148,2012,3,5
0.53,1,0,4,0.303,0.32,17,601,2012,12,1
0.78,2,0,3,0.5909,0.62,7,338,2011,9,3
0.52,1,0,3,0.5303,0.56,23,92,2012,9,6
0.24,1,0,2,0.303,0.32,15,72,2011,3,0
0.61,1,0,1,0.2727,0.3,1,5,2012,3,2
0.81,2,0,2,0.3333,0.32,1,7,2012,4,1
0.37,1,0,1,0.4091,0.4,14,170,2012,2,4
0.78,1,0,3,0.5909,0.64,6,185,2012,8,2
0.44,1,0,1,0.2879,0.24,22,41,2011,2,1
0.39,1,0,2,0.7727,0.86,14,165,2011,6,4
0.94,2,0,4,0.5,0.52,9,167,2011,11,2
0.82,1,0,2,0.4697,0.48,23,65,2012,3,6
0.61,1,0,2,0.6515,0.7,12,186,2011,4,1
0.83,1,0,3,0.6061,0.66,1,158,2012,7,6
0.65,2,0,1,0.2727,0.26,4,2,2012,2,1
0.57,1,0,2,0.6212,0.64,2,16,2012,6,4
0.4,1,0,1,0.2121,0.18,21,51,2011,3,3
0.67,1,0,4,0.4394,0.44,19,220,2011,10,5
0.29,1,0,1,0.4848,0.5,15,313,2011,3,5
0.83,2,0,2,0.5,0.52,11,146,2011,5,4
0.47,1,0,3,0.7727,0.84,16,499,2012,7,4
0.66,2,0,4,0.3939,0.38,11,292,2011,10,6
0.77,1,0,4,0.4848,0.5,3,4,2012,10,2
0.88,1,0,4,0.5455,0.6,22,87,2011,9,2
0.83,1,0,2,0.6364,0.68,2,8,2012,5,1
0.76,1,1,2,0.4091,0.4,2,18,2011,4,4
0.45,1,0,2,0.6364,0.7,17,478,2012,5,6
0.41,1,1,1,0.2273,0.24,20,88,2012,1,0
0.83,2,0,3,0.6364,0.68,2,11,2012,8,1
0.4,1,0,1,0.3939,0.38,18,385,2012,2,4
0.49,3,0,3,0.7424,0.8,17,358,2011,7,6
0.73,1,0,3,0.5909,0.6,23,186,2012,9,4
0.32,1,1,1,0.2121,0.24,7,16,2012,1,0
0.88,1,0,2,0.4394,0.44,6,112,2011,5,3
0.66,2,0,4,0.3333,0.34,5,34,2012,11,1
0.58,1,0,3,0.6667,0.72,9,226,2011,8,4
1.0,3,0,4,0.4545,0.46,22,87,2011,12,1
0.44,2,0,1,0.4394,0.44,14,205,2012,3,4
0.83,2,0,3,0.5758,0.62,6,19,2012,7,6
0.88,1,0,2,0.5152,0.54,7,40,2011,5,6
0.53,1,0,3,0.6212,0.62,4,6,2011,7,3
0.31,1,0,3,0.697,0.8,14,188,2011,6,2
0.88,2,0,2,0.4848,0.5,2,52,2011,5,5
0.43,1,0,2,0.6212,0.62,9,224,2011,6,5
0.55,1,0,4,0.4848,0.5,6,114,2011,10,0
0.67,1,0,4,0.4242,0.42,7,525,2012,10,1
0.69,1,0,3,0.6212,0.66,8,133,2011,8,5
0.94,3,0,4,0.4545,0.46,11,60,2011,11,2
0.76,1,0,4,0.3485,0.34,0,47,2011,11,5
0.38,1,0,4,0.4242,0.42,13,278,2012,11,4
0.71,1,0,1,0.4242,0.42,11,217,2011,12,5
0.83,1,0,2,0.5303,0.56,7,430,2012,6,4
0.53,2,0,2,0.6212,0.64,13,266,2012,5,2
0.59,2,0,3,0.7424,0.78,22,191,2011,8,1
0.28,1,0,1,0.1212,0.14,17,161,2011,1,4
0.83,3,0,4,0.5,0.52,6,31,2011,10,2
0.46,1,0,4,0.3333,0.34,13,278,2012,11,1
0.55,2,0,2,0.6818,0.74,15,362,2011,6,6
0.68,1,0,2,0.5152,0.54,5,23,2012,6,5
0.46,1,0,4,0.6212,0.6,18,359,2011,10,5
0.57,1,0,2,0.6212,0.62,21,246,2012,6,6
0.34,1,0,1,0.5,0.52,4,3,2011,3,5
0.46,1,0,1,0.6212,0.62,20,149,2011,3,4
0.45,1,0,2,0.6515,0.72,16,446,2012,5,2
0.76,2,0,2,0.3333,0.34,7,160,2011,4,3
0.51,1,0,4,0.2121,0.22,8,659,2012,12,3
0.71,1,0,4,0.4242,0.42,7,299,2011,10,2
0.43,1,0,1,0.3485,0.36,19,150,2011,3,0
0.66,2,0,2,0.3485,0.34,9,87,2011,4,5
0.78,2,0,1,0.5303,0.56,23,54,2012,3,0
0.43,1,0,2,0.6212,0.62,21,246,2012,6,6
0.7,3,0,1,0.2879,0.32,4,3,2012,1,4
0.94,2,0,4,0.5455,0.58,23,69,2011,10,2
0.81,2,0,2,0.303,0.34,9,127,2011,3,0
0.48,1,0,2,0.4697,0.48,20,194,2011,4,4
0.89,2,0,4,0.5909,0.66,11,123,2011,9,1
0.52,1,0,1,0.3182,0.3,19,25,2011,12,5
0.84,2,0,3,0.6667,0.7,2,66,2011,8,6
0.53,1,0,3,0.5455,0.58,10,190,2012,9,3
0.72,1,0,2,0.4848,0.5,5,8,2012,5,6
0.81,2,0,2,0.2727,0.3,11,71,2011,3,3
0.73,1,0,4,0.5152,0.54,3,16,2012,10,4
0.84,1,0,3,0.7121,0.72,21,136,2011,8,6
0.33,1,0,3,0.6667,0.76,15,180,2011,7,3
0.68,1,0,2,0.5,0.52,22,116,2011,5,0
0.48,2,0,1,0.4697,0.48,17,111,2012,1,6
0.46,2,0,2,0.7576,0.82,15,367,2011,6,5
0.75,1,0,3,0.7879,0.78,3,7,2011,7,4
0.77,1,0,4,0.4697,0.48,1,11,2011,10,2
0.6,1,0,1,0.2576,0.26,5,17,2012,2,4
0.58,1,0,3,0.6818,0.74,21,238,2011,7,5
0.41,1,0,1,0.2424,0.24,20,136,2012,1,4
0.37,1,0,3,0.6515,0.74,11,169,2011,6,3
0.47,2,0,1,0.2273,0.2,22,52,2012,1,2
0.65,2,0,3,0.6364,0.68,18,355,2011,9,4
0.38,1,0,2,0.6212,0.62,13,174,2011,5,0
0.63,1,0,2,0.4697,0.48,3,3,2011,4,1
0.74,1,0,3,0.697,0.72,9,187,2011,8,3
0.44,1,0,1,0.4242,0.42,15,292,2011,12,4
0.61,1,0,4,0.2727,0.3,12,141,2011,12,0
0.51,1,0,2,0.6667,0.74,17,390,2011,6,6
0.43,1,0,4,0.6212,0.6,16,659,2012,10,5
0.33,1,0,4,0.4545,0.46,16,377,2012,12,2
0.19,1,0,1,0.4242,0.42,17,127,2011,2,5
0.81,2,0,1,0.303,0.28,8,530,2012,1,3
0.29,1,0,1,0.1818,0.18,10,56,2011,3,3
0.82,1,0,4,0.4697,0.48,6,173,2012,10,2
0.41,1,0,1,0.4545,0.46,14,250,2011,3,6
0.76,3,0,2,0.3333,0.34,2,13,2011,4,4
0.4,1,1,1,0.3939,0.38,13,140,2011,12,0
0.28,1,0,2,0.4242,0.42,10,363,2012,4,5
0.93,2,0,1,0.2727,0.22,23,20,2011,1,1
0.88,1,0,2,0.5303,0.56,1,9,2011,5,0
0.65,2,0,2,0.6364,0.68,17,502,2012,5,5
0.62,2,0,1,0.3485,0.36,23,59,2011,2,6
0.76,2,0,1,0.2879,0.32,11,59,2011,3,2
0.83,1,1,2,0.5,0.52,7,387,2012,4,0
0.42,1,0,1,0.2727,0.3,4,2,2012,2,5
0.94,2,0,3,0.5152,0.6,2,10,2011,9,3
0.38,1,0,2,0.6212,0.64,14,270,2012,5,3
0.51,1,0,3,0.6667,0.74,13,707,2012,9,5
0.88,1,0,3,0.5455,0.6,0,26,2011,9,1
0.84,2,0,3,0.6667,0.7,21,114,2011,8,5
0.72,1,0,3,0.4545,0.46,1,18,2012,9,3
0.79,2,0,4,0.6364,0.68,14,152,2011,9,1
0.54,1,0,2,0.4091,0.4,8,91,2011,4,5
0.87,2,0,1,0.4091,0.4,21,34,2011,1,5
0.6,1,0,4,0.303,0.26,4,4,2012,12,2
0.54,1,0,2,0.6667,0.72,18,752,2012,5,3
0.88,1,0,2,0.5152,0.54,2,32,2012,3,4
0.71,2,0,2,0.303,0.34,1,7,2011,3,0
0.44,1,0,1,0.2879,0.26,0,69,2012,3,6
0.82,3,0,1,0.4697,0.48,17,258,2012,3,4
0.58,2,0,2,0.6818,0.74,17,337,2011,6,5
0.41,1,0,2,0.6212,0.64,12,169,2011,6,1
0.82,2,0,4,0.4242,0.42,1,5,2011,11,3
0.66,2,0,1,0.3182,0.32,10,78,2011,3,1
0.74,1,0,3,0.697,0.72,2,4,2011,6,3
0.51,1,0,2,0.6667,0.72,17,873,2012,5,2
0.34,1,0,3,0.6515,0.72,9,205,2011,8,4
0.54,1,0,1,0.1515,0.12,6,28,2011,1,3
0.94,2,0,2,0.4848,0.5,8,649,2012,3,3
0.53,1,0,3,0.6212,0.64,0,115,2011,6,6
0.51,1,0,1,0.2121,0.18,6,102,2012,3,1
0.44,2,0,1,0.0303,0.02,6,2,2011,1,5
0.94,1,0,2,0.4394,0.44,5,28,2011,5,4
0.73,1,0,4,0.5303,0.56,0,102,2012,10,4
0.55,2,0,1,0.2121,0.18,1,16,2011,1,5
0.49,1,0,1,0.3182,0.34,17,223,2011,3,4
1.0,3,0,4,0.4394,0.44,9,64,2011,12,2
0.47,1,1,3,0.803,0.86,19,432,2012,7,2
0.47,1,0,3,0.803,0.86,15,489,2012,7,6
0.66,1,0,2,0.3636,0.36,5,7,2012,4,5
0.43,2,0,1,0.6212,0.6,18,712,2012,3,0
0.29,1,0,3,0.6667,0.76,12,322,2012,6,2
0.52,1,0,4,0.5,0.52,10,423,2012,10,5
0.74,1,0,3,0.6667,0.7,22,191,2012,7,6
0.88,3,0,4,0.5303,0.56,6,94,2011,10,4
0.69,1,0,4,0.2273,0.22,6,149,2012,11,1
0.28,1,0,1,0.6364,0.7,17,782,2012,3,2
0.64,1,0,3,0.6061,0.6,7,308,2011,8,2
0.41,1,0,2,0.4242,0.42,3,5,2012,4,3
0.49,1,0,1,0.2879,0.3,22,55,2011,3,1
0.76,2,0,2,0.4091,0.4,7,136,2011,3,1
0.83,2,0,2,0.5606,0.6,11,106,2012,5,0
0.41,1,0,2,0.4242,0.42,11,243,2011,4,6
0.94,2,0,2,0.4848,0.5,6,103,2011,5,3
0.67,1,0,3,0.4697,0.48,23,123,2012,9,2
0.87,1,0,4,0.3485,0.34,23,50,2011,11,6
0.52,2,0,4,0.2727,0.28,0,32,2012,12,3
0.48,1,0,1,0.2273,0.26,8,93,2012,2,5
0.68,1,0,2,0.5152,0.54,10,154,2011,5,2
0.58,1,0,3,0.7121,0.76,12,546,2012,8,5
0.26,1,0,3,0.697,0.8,19,413,2011,8,2
0.82,1,0,4,0.4091,0.4,5,27,2011,10,1
0.36,2,0,2,0.6364,0.68,22,75,2011,4,0
0.71,1,0,2,0.3636,0.36,3,9,2011,5,4
0.94,2,0,1,0.4394,0.44,1,17,2011,1,6
0.94,3,0,2,0.5455,0.62,23,50,2012,5,1
0.37,1,0,2,0.8182,0.9,18,459,2011,6,2
0.54,1,0,1,0.4242,0.42,17,129,2011,12,5
0.46,1,0,2,0.4091,0.4,15,68,2011,4,1
0.39,1,0,1,0.1061,0.12,21,37,2011,1,5
0.82,1,0,2,0.4545,0.46,3,8,2012,6,2
0.6,3,0,4,0.5152,0.54,13,153,2011,11,1
0.49,1,0,4,0.3182,0.32,20,161,2011,12,1
0.93,2,0,1,0.303,0.34,8,255,2011,2,0
0.48,1,0,4,0.6515,0.7,13,424,2012,10,4
0.57,2,0,2,0.6212,0.62,13,218,2011,5,3
0.32,1,0,1,0.1818,0.22,5,4,2011,2,1
0.79,1,0,3,0.6364,0.68,3,6,2012,7,0
0.75,2,0,1,0.1818,0.2,18,110,2012,1,5
0.81,1,0,2,0.3333,0.34,13,137,2011,4,5
0.41,3,0,2,0.4697,0.48,21,165,2012,4,0
0.43,1,0,4,0.3485,0.36,14,181,2012,11,2
0.94,3,0,2,0.5152,0.54,21,59,2011,5,5
0.38,1,0,4,0.4545,0.46,17,528,2012,10,5
0.88,1,0,4,0.4242,0.42,7,502,2012,12,1
0.41,1,0,2,0.4545,0.46,23,40,2011,4,2
0.78,1,0,3,0.5909,0.62,6,105,2011,8,2
0.5,1,0,2,0.6212,0.62,22,175,2011,6,2
